Date,Time,Life_stage,FishID,Habitat_released_onto,Release_location,StationID,Station_Region,Station_Name,Latitude,Longitude
04/12/2011,11:55:32 AM,adult,15,other,other,11,east,Mordialloc_natural_reef,-38.00213,145.0611
04/12/2011,6:39:48 PM,adult,15,other,other,11,east,Mordialloc_natural_reef,-38.00213,145.0611
05/12/2011,5:51:52 AM,adult,15,other,other,11,east,Mordialloc_natural_reef,-38.00213,145.0611
05/12/2011,8:34:07 AM,adult,15,other,other,11,east,Mordialloc_natural_reef,-38.00213,145.0611
05/12/2011,11:25:24 AM,adult,15,other,other,11,east,Mordialloc_natural_reef,-38.00213,145.0611
05/12/2011,3:48:53 PM,adult,15,other,other,11,east,Mordialloc_natural_reef,-38.00213,145.0611
05/12/2011,6:03:32 PM,adult,15,other,other,11,east,Mordialloc_natural_reef,-38.00213,145.0611
06/12/2011,6:03:21 AM,adult,15,other,other,11,east,Mordialloc_natural_reef,-38.00213,145.0611
06/12/2011,9:40:59 AM,adult,28,other,other,18,east,Aircraft/Aeroplane,-38.10002,145.01185
06/12/2011,9:42:49 AM,adult,21,other,other,10,east,Ricketts_natural_reef,-38.00345,145.0335
06/12/2011,11:23:06 AM,adult,15,other,other,11,east,Mordialloc_natural_reef,-38.00213,145.0611
06/12/2011,11:57:36 AM,adult,28,other,other,18,east,Aircraft/Aeroplane,-38.10002,145.01185
06/12/2011,2:38:12 PM,adult,15,other,other,11,east,Mordialloc_natural_reef,-38.00213,145.0611
06/12/2011,5:08:11 PM,adult,15,other,other,11,east,Mordialloc_natural_reef,-38.00213,145.0611
06/12/2011,7:20:49 PM,adult,15,other,other,11,east,Mordialloc_natural_reef,-38.00213,145.0611
06/12/2011,8:00:27 PM,adult,27,other,other,17,east,Mornington_wide,-38.12388,144.94052
06/12/2011,10:38:22 PM,adult,22,other,other,17,east,Mornington_wide,-38.12388,144.94052
07/12/2011,4:12:04 AM,adult,32,other,other,9,north,Finger,-38.04418,144.79383
07/12/2011,5:47:24 AM,adult,4,other,other,54,west,receiver_03_Ross_Winstanely,-38.13193333,144.40385
07/12/2011,6:18:23 AM,adult,15,other,other,11,east,Mordialloc_natural_reef,-38.00213,145.0611
07/12/2011,8:30:09 AM,adult,15,other,other,11,east,Mordialloc_natural_reef,-38.00213,145.0611
07/12/2011,10:32:35 AM,adult,15,other,other,11,east,Mordialloc_natural_reef,-38.00213,145.0611
07/12/2011,12:33:13 PM,adult,27,other,other,17,east,Mornington_wide,-38.12388,144.94052
07/12/2011,12:42:09 PM,adult,15,other,other,11,east,Mordialloc_natural_reef,-38.00213,145.0611
07/12/2011,2:26:12 PM,adult,39,other,other,16,east,Carrum_wide,-38.05342,144.94145
07/12/2011,2:53:08 PM,adult,15,other,other,11,east,Mordialloc_natural_reef,-38.00213,145.0611
07/12/2011,4:51:22 PM,adult,21,other,other,10,east,Ricketts_natural_reef,-38.00345,145.0335
07/12/2011,6:06:57 PM,adult,15,other,other,11,east,Mordialloc_natural_reef,-38.00213,145.0611
07/12/2011,6:07:50 PM,adult,6,other,other,17,east,Mornington_wide,-38.12388,144.94052
07/12/2011,6:47:25 PM,adult,31,other,other,55,east,receiver_06_Matt_Cini,-38.08061667,144.9369333
07/12/2011,6:52:30 PM,adult,27,other,other,27,east,Mornington_hospital,-38.16823,144.9593
07/12/2011,11:00:52 PM,adult,16,other,other,17,east,Mornington_wide,-38.12388,144.94052
08/12/2011,6:21:09 AM,adult,15,other,other,11,east,Mordialloc_natural_reef,-38.00213,145.0611
08/12/2011,7:49:00 AM,adult,35,other,other,17,east,Mornington_wide,-38.12388,144.94052
08/12/2011,8:21:51 AM,adult,15,other,other,11,east,Mordialloc_natural_reef,-38.00213,145.0611
08/12/2011,8:29:56 AM,adult,1,other,other,38,west,Point_henry,-38.11977,144.42425
08/12/2011,10:37:16 AM,adult,15,other,other,11,east,Mordialloc_natural_reef,-38.00213,145.0611
08/12/2011,11:36:10 AM,adult,6,other,other,27,east,Mornington_hospital,-38.16823,144.9593
08/12/2011,1:03:45 PM,adult,15,other,other,11,east,Mordialloc_natural_reef,-38.00213,145.0611
08/12/2011,2:29:23 PM,adult,16,other,other,17,east,Mornington_wide,-38.12388,144.94052
08/12/2011,3:14:40 PM,adult,15,other,other,11,east,Mordialloc_natural_reef,-38.00213,145.0611
08/12/2011,3:45:49 PM,adult,21,other,other,10,east,Ricketts_natural_reef,-38.00345,145.0335
08/12/2011,5:15:01 PM,adult,15,other,other,11,east,Mordialloc_natural_reef,-38.00213,145.0611
08/12/2011,6:43:08 PM,adult,36,other,other,9,north,Finger,-38.04418,144.79383
08/12/2011,8:34:29 PM,adult,6,other,other,17,east,Mornington_wide,-38.12388,144.94052
08/12/2011,9:12:01 PM,adult,22,other,other,17,east,Mornington_wide,-38.12388,144.94052
08/12/2011,9:43:14 PM,adult,36,other,other,9,north,Finger,-38.04418,144.79383
08/12/2011,10:34:54 PM,adult,6,other,other,17,east,Mornington_wide,-38.12388,144.94052
09/12/2011,6:01:52 AM,adult,6,other,other,27,east,Mornington_hospital,-38.16823,144.9593
09/12/2011,8:10:22 AM,adult,15,other,other,11,east,Mordialloc_natural_reef,-38.00213,145.0611
09/12/2011,9:45:30 AM,adult,6,other,other,27,east,Mornington_hospital,-38.16823,144.9593
09/12/2011,10:20:29 AM,adult,15,other,other,11,east,Mordialloc_natural_reef,-38.00213,145.0611
09/12/2011,11:45:36 AM,adult,6,other,other,27,east,Mornington_hospital,-38.16823,144.9593
09/12/2011,12:21:37 PM,adult,15,other,other,11,east,Mordialloc_natural_reef,-38.00213,145.0611
09/12/2011,2:47:12 PM,adult,6,other,other,27,east,Mornington_hospital,-38.16823,144.9593
09/12/2011,3:41:02 PM,adult,15,other,other,12,east,Rec_artificial_reef,-38.03608,145.07697
09/12/2011,8:21:33 PM,adult,15,other,other,11,east,Mordialloc_natural_reef,-38.00213,145.0611
10/12/2011,3:25:06 AM,adult,15,other,other,11,east,Mordialloc_natural_reef,-38.00213,145.0611
10/12/2011,7:07:55 AM,adult,15,other,other,11,east,Mordialloc_natural_reef,-38.00213,145.0611
10/12/2011,7:09:24 AM,adult,42,other,other,9,north,Finger,-38.04418,144.79383
10/12/2011,9:11:05 AM,adult,15,other,other,11,east,Mordialloc_natural_reef,-38.00213,145.0611
10/12/2011,10:09:06 AM,adult,21,other,other,10,east,Ricketts_natural_reef,-38.00345,145.0335
10/12/2011,11:07:52 AM,adult,19,other,other,32,south,Wst_channel_#1,-38.20507,144.746
10/12/2011,11:14:15 AM,adult,15,other,other,11,east,Mordialloc_natural_reef,-38.00213,145.0611
10/12/2011,1:23:26 PM,adult,19,other,other,33,south,Wst_channel_#2_south_of_1,-38.24655,144.71818
10/12/2011,2:15:37 PM,adult,15,other,other,11,east,Mordialloc_natural_reef,-38.00213,145.0611
10/12/2011,3:22:34 PM,adult,19,other,other,41,south,The_heads_2,-38.27667,144.67698
10/12/2011,3:23:20 PM,adult,19,other,other,40,south,The_heads_1,-38.27298,144.67083
10/12/2011,3:23:56 PM,adult,19,other,other,39,south,The_heads_0_(off_Queenscliff),-38.26977,144.67045
10/12/2011,4:26:50 PM,adult,15,other,other,11,east,Mordialloc_natural_reef,-38.00213,145.0611
10/12/2011,6:36:05 PM,adult,15,other,other,11,east,Mordialloc_natural_reef,-38.00213,145.0611
10/12/2011,6:56:32 PM,adult,18,other,other,43,south,The_heads_4,-38.28483,144.682
10/12/2011,10:55:49 PM,adult,30,other,other,17,east,Mornington_wide,-38.12388,144.94052
11/12/2011,2:38:47 AM,adult,32,other,other,17,east,Mornington_wide,-38.12388,144.94052
11/12/2011,4:49:29 AM,adult,32,other,other,17,east,Mornington_wide,-38.12388,144.94052
11/12/2011,9:26:39 AM,adult,15,other,other,11,east,Mordialloc_natural_reef,-38.00213,145.0611
11/12/2011,12:28:43 PM,adult,15,other,other,12,east,Rec_artificial_reef,-38.03608,145.07697
11/12/2011,2:23:37 PM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
11/12/2011,4:31:34 PM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
11/12/2011,6:33:02 PM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
11/12/2011,8:33:13 PM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
11/12/2011,10:33:36 PM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
12/12/2011,12:34:21 AM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
12/12/2011,2:35:55 AM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
12/12/2011,4:36:14 AM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
12/12/2011,6:38:08 AM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
12/12/2011,8:38:58 AM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
12/12/2011,11:15:27 AM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
12/12/2011,1:15:50 PM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
12/12/2011,3:19:23 PM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
12/12/2011,5:21:48 PM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
12/12/2011,7:26:02 PM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
12/12/2011,9:26:05 PM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
12/12/2011,11:28:02 PM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
13/12/2011,1:28:53 AM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
13/12/2011,3:29:55 AM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
13/12/2011,5:31:43 AM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
13/12/2011,7:31:48 AM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
13/12/2011,9:35:27 AM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
13/12/2011,12:22:45 PM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
13/12/2011,2:25:06 PM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
13/12/2011,4:26:44 PM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
13/12/2011,6:26:54 PM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
13/12/2011,8:31:37 PM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
13/12/2011,10:33:40 PM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
14/12/2011,12:34:12 AM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
14/12/2011,12:52:10 AM,adult,30,other,other,45,south,The_heads_6,-38.2941,144.6841
14/12/2011,12:59:14 AM,adult,30,other,other,44,south,The_heads_5,-38.28885,144.68552
14/12/2011,2:34:44 AM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
14/12/2011,4:11:59 AM,adult,36,other,other,17,east,Mornington_wide,-38.12388,144.94052
14/12/2011,4:35:48 AM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
14/12/2011,6:52:18 AM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
14/12/2011,8:55:04 AM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
14/12/2011,10:58:22 AM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
14/12/2011,2:04:38 PM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
14/12/2011,4:20:03 PM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
14/12/2011,6:22:05 PM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
14/12/2011,9:12:43 PM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
14/12/2011,11:15:54 PM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
15/12/2011,1:16:26 AM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
15/12/2011,3:17:01 AM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
15/12/2011,5:18:00 AM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
15/12/2011,7:18:47 AM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
15/12/2011,9:23:43 AM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
15/12/2011,11:42:16 AM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
15/12/2011,2:07:23 PM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
15/12/2011,4:13:05 PM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
15/12/2011,6:13:36 PM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
15/12/2011,8:15:05 PM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
15/12/2011,9:30:29 PM,adult,36,other,other,17,east,Mornington_wide,-38.12388,144.94052
15/12/2011,10:20:23 PM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
16/12/2011,12:20:35 AM,adult,36,other,other,17,east,Mornington_wide,-38.12388,144.94052
16/12/2011,12:20:50 AM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
16/12/2011,2:21:10 AM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
16/12/2011,2:39:37 AM,adult,36,other,other,17,east,Mornington_wide,-38.12388,144.94052
16/12/2011,4:21:53 AM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
16/12/2011,6:13:35 AM,adult,4,other,other,54,west,receiver_03_Ross_Winstanely,-38.13215,144.4039667
16/12/2011,6:37:00 AM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
16/12/2011,8:38:03 AM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
16/12/2011,10:38:39 AM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
16/12/2011,12:39:46 PM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
16/12/2011,3:01:24 PM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
16/12/2011,5:02:58 PM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
16/12/2011,7:20:16 PM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
16/12/2011,9:21:56 PM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
16/12/2011,11:22:18 PM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
17/12/2011,3:29:03 AM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
17/12/2011,5:29:53 AM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
17/12/2011,7:31:07 AM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
17/12/2011,9:45:50 AM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
17/12/2011,10:42:24 AM,adult,22,other,other,39,south,The_heads_0_(off_Queenscliff),-38.26977,144.67045
17/12/2011,10:45:00 AM,adult,22,other,other,40,south,The_heads_1,-38.27298,144.67083
17/12/2011,11:47:42 AM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
17/12/2011,1:48:43 PM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
17/12/2011,3:50:55 PM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
17/12/2011,5:53:35 PM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
17/12/2011,7:47:23 PM,adult,25,other,other,27,east,Mornington_hospital,-38.16823,144.9593
17/12/2011,7:56:51 PM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
17/12/2011,9:57:28 PM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
17/12/2011,11:59:21 PM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
18/12/2011,2:00:17 AM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
18/12/2011,4:00:39 AM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
18/12/2011,6:02:04 AM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
18/12/2011,8:02:41 AM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
18/12/2011,10:03:14 AM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
18/12/2011,12:03:23 PM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
18/12/2011,2:21:36 PM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
18/12/2011,4:22:13 PM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
18/12/2011,6:23:38 PM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
18/12/2011,8:30:51 PM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
18/12/2011,10:32:05 PM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
19/12/2011,12:32:22 AM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
19/12/2011,2:32:52 AM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
19/12/2011,4:34:05 AM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
19/12/2011,7:13:05 AM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
19/12/2011,9:16:07 AM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
19/12/2011,11:18:43 AM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
19/12/2011,1:19:56 PM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
19/12/2011,3:20:55 PM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
19/12/2011,5:23:06 PM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
19/12/2011,7:30:38 PM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
19/12/2011,9:31:46 PM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
19/12/2011,11:31:54 PM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
20/12/2011,1:33:16 AM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
20/12/2011,3:34:32 AM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
20/12/2011,5:35:54 AM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
20/12/2011,7:40:34 AM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
20/12/2011,9:41:05 AM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
20/12/2011,11:47:00 AM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
20/12/2011,1:55:08 PM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
20/12/2011,3:56:39 PM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
20/12/2011,4:18:27 PM,adult,32,other,other,16,east,Carrum_wide,-38.05342,144.94145
20/12/2011,5:59:51 PM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
20/12/2011,8:08:19 PM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
20/12/2011,10:09:32 PM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
21/12/2011,12:10:41 AM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
21/12/2011,2:11:05 AM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
21/12/2011,4:13:10 AM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
21/12/2011,6:07:36 AM,adult,36,other,other,17,east,Mornington_wide,-38.12388,144.94052
21/12/2011,6:15:08 AM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
21/12/2011,8:20:41 AM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
21/12/2011,10:21:35 AM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
21/12/2011,12:45:09 PM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
21/12/2011,2:49:36 PM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
21/12/2011,4:53:28 PM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
21/12/2011,6:54:48 PM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
21/12/2011,9:19:28 PM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
21/12/2011,11:19:50 PM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
22/12/2011,1:20:40 AM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
22/12/2011,3:22:31 AM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
22/12/2011,5:23:56 AM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
22/12/2011,7:22:05 AM,adult,62,other,other,36,west,Portarlington_channel,-38.08647,144.62853
22/12/2011,7:25:23 AM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
22/12/2011,9:34:36 AM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
22/12/2011,11:35:40 AM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
22/12/2011,1:39:34 PM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
22/12/2011,3:44:57 PM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
22/12/2011,5:46:20 PM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
22/12/2011,7:39:43 PM,adult,62,other,other,36,west,Portarlington_channel,-38.08647,144.62853
22/12/2011,9:18:55 PM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
22/12/2011,9:42:24 PM,adult,62,other,other,36,west,Portarlington_channel,-38.08647,144.62853
22/12/2011,11:18:02 PM,adult,28,other,other,31,south,Symmonds_Channel_#2_west_of_#1,-38.23125,144.80047
22/12/2011,11:19:22 PM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
22/12/2011,11:43:25 PM,adult,62,other,other,36,west,Portarlington_channel,-38.08647,144.62853
23/12/2011,1:20:51 AM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
23/12/2011,1:47:34 AM,adult,62,other,other,36,west,Portarlington_channel,-38.08647,144.62853
23/12/2011,3:21:05 AM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
23/12/2011,4:00:52 AM,adult,28,other,other,44,south,The_heads_5,-38.28885,144.68552
23/12/2011,4:11:27 AM,adult,62,other,other,36,west,Portarlington_channel,-38.08647,144.62853
23/12/2011,5:25:31 AM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
23/12/2011,6:15:49 AM,adult,62,other,other,36,west,Portarlington_channel,-38.08647,144.62853
23/12/2011,7:25:56 AM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
23/12/2011,8:17:53 AM,adult,62,other,other,36,west,Portarlington_channel,-38.08647,144.62853
23/12/2011,9:27:34 AM,adult,15,other,other,13,east,Tyre_reef,-38.05117,145.0788
