"Date","Life_stage","StationID","Station_Region","Latitude","Longitude","Number_fish"
2012-11-28,"pinkie",21,"east",-38.08735,145.09918,13
2012-11-28,"pinkie",23,"east",-38.14135,145.09135,12
2012-11-28,"pinkie",35,"west",-38.10157,144.43693,3
2012-11-29,"adult",21,"east",-38.08735,145.09918,1
2012-11-29,"adult",23,"east",-38.14135,145.09135,1
2012-11-29,"pinkie",12,"east",-38.03608,145.07697,18
2012-11-29,"pinkie",13,"east",-38.05117,145.0788,11
2012-11-29,"pinkie",21,"east",-38.08735,145.09918,12
2012-11-29,"pinkie",23,"east",-38.14135,145.09135,11
2012-11-29,"pinkie",35,"west",-38.10157,144.43693,3
2012-11-30,"adult",22,"east",-38.14407,145.10023,1
2012-11-30,"adult",23,"east",-38.14135,145.09135,1
2012-11-30,"adult",24,"east",-38.155,145.09088,2
2012-11-30,"adult",26,"east",-38.17358,145.03483,1
2012-11-30,"pinkie",12,"east",-38.03608,145.07697,22
2012-11-30,"pinkie",13,"east",-38.05117,145.0788,16
2012-11-30,"pinkie",21,"east",-38.08735,145.09918,12
2012-11-30,"pinkie",22,"east",-38.14407,145.10023,1
2012-11-30,"pinkie",23,"east",-38.14135,145.09135,11
2012-11-30,"pinkie",35,"west",-38.10157,144.43693,6
2012-12-01,"adult",13,"east",-38.05117,145.0788,1
2012-12-01,"adult",15,"east",-38.04128,144.98372,1
2012-12-01,"adult",21,"east",-38.08735,145.09918,1
2012-12-01,"adult",26,"east",-38.17358,145.03483,2
2012-12-01,"pinkie",12,"east",-38.03608,145.07697,29
2012-12-01,"pinkie",13,"east",-38.05117,145.0788,14
2012-12-01,"pinkie",21,"east",-38.08735,145.09918,12
2012-12-01,"pinkie",23,"east",-38.14135,145.09135,12
2012-12-02,"adult",12,"east",-38.03608,145.07697,1
2012-12-02,"adult",13,"east",-38.05117,145.0788,5
2012-12-02,"adult",21,"east",-38.08735,145.09918,1
2012-12-02,"pinkie",12,"east",-38.03608,145.07697,22
2012-12-02,"pinkie",13,"east",-38.05117,145.0788,12
2012-12-02,"pinkie",21,"east",-38.08735,145.09918,13
2012-12-02,"pinkie",23,"east",-38.14135,145.09135,11
2012-12-02,"pinkie",35,"west",-38.10157,144.43693,1
2012-12-03,"adult",12,"east",-38.03608,145.07697,1
2012-12-03,"adult",13,"east",-38.05117,145.0788,1
2012-12-03,"adult",14,"east",-38.04698,145.05367,4
2012-12-03,"adult",21,"east",-38.08735,145.09918,1
2012-12-03,"adult",25,"east",-38.14808,145.03395,1
2012-12-03,"adult",43,"south",-38.28483,144.682,1
2012-12-03,"adult",44,"south",-38.28885,144.68552,1
2012-12-03,"pinkie",12,"east",-38.03608,145.07697,27
2012-12-03,"pinkie",13,"east",-38.05117,145.0788,12
2012-12-03,"pinkie",21,"east",-38.08735,145.09918,12
2012-12-03,"pinkie",23,"east",-38.14135,145.09135,8
2012-12-03,"pinkie",35,"west",-38.10157,144.43693,2
2012-12-04,"adult",10,"east",-38.00345,145.0335,2
2012-12-04,"adult",13,"east",-38.05117,145.0788,1
2012-12-04,"adult",14,"east",-38.04698,145.05367,1
2012-12-04,"adult",15,"east",-38.04128,144.98372,1
2012-12-04,"pinkie",12,"east",-38.03608,145.07697,11
2012-12-04,"pinkie",13,"east",-38.05117,145.0788,12
2012-12-04,"pinkie",21,"east",-38.08735,145.09918,8
2012-12-04,"pinkie",23,"east",-38.14135,145.09135,6
2012-12-04,"pinkie",35,"west",-38.10157,144.43693,3
2012-12-05,"adult",10,"east",-38.00345,145.0335,1
2012-12-05,"adult",15,"east",-38.04128,144.98372,1
2012-12-05,"pinkie",12,"east",-38.03608,145.07697,13
2012-12-05,"pinkie",13,"east",-38.05117,145.0788,11
2012-12-05,"pinkie",21,"east",-38.08735,145.09918,6
2012-12-05,"pinkie",23,"east",-38.14135,145.09135,7
2012-12-05,"pinkie",35,"west",-38.10157,144.43693,4
2012-12-05,"pinkie",37,"west",-38.12525,144.54358,1
2012-12-06,"adult",5,"north",-37.92427,144.88673,1
2012-12-06,"adult",15,"east",-38.04128,144.98372,1
2012-12-06,"adult",18,"east",-38.10002,145.01185,1
2012-12-06,"adult",19,"east",-38.07715,145.03903,2
2012-12-06,"pinkie",12,"east",-38.03608,145.07697,18
2012-12-06,"pinkie",13,"east",-38.05117,145.0788,11
2012-12-06,"pinkie",21,"east",-38.08735,145.09918,18
2012-12-06,"pinkie",22,"east",-38.14407,145.10023,1
2012-12-06,"pinkie",23,"east",-38.14135,145.09135,12
2012-12-06,"pinkie",35,"west",-38.10157,144.43693,6
2012-12-07,"adult",17,"east",-38.12388,144.94052,4
2012-12-07,"adult",25,"east",-38.14808,145.03395,1
2012-12-07,"adult",26,"east",-38.17358,145.03483,3
2012-12-07,"adult",27,"east",-38.16823,144.9593,1
2012-12-07,"pinkie",12,"east",-38.03608,145.07697,23
2012-12-07,"pinkie",13,"east",-38.05117,145.0788,12
2012-12-07,"pinkie",21,"east",-38.08735,145.09918,15
2012-12-07,"pinkie",23,"east",-38.14135,145.09135,12
2012-12-07,"pinkie",35,"west",-38.10157,144.43693,3
2012-12-08,"adult",6,"north",-37.94858,144.92758,6
2012-12-08,"adult",13,"east",-38.05117,145.0788,1
2012-12-08,"adult",14,"east",-38.04698,145.05367,1
2012-12-08,"adult",15,"east",-38.04128,144.98372,2
2012-12-08,"adult",17,"east",-38.12388,144.94052,2
2012-12-08,"adult",27,"east",-38.16823,144.9593,1
2012-12-08,"pinkie",12,"east",-38.03608,145.07697,26
2012-12-08,"pinkie",13,"east",-38.05117,145.0788,12
2012-12-08,"pinkie",21,"east",-38.08735,145.09918,11
2012-12-08,"pinkie",23,"east",-38.14135,145.09135,11
2012-12-08,"pinkie",35,"west",-38.10157,144.43693,2
2012-12-08,"pinkie",37,"west",-38.12525,144.54358,1
2012-12-09,"adult",13,"east",-38.05117,145.0788,3
2012-12-09,"adult",14,"east",-38.04698,145.05367,1
2012-12-09,"adult",16,"east",-38.05342,144.94145,1
2012-12-09,"adult",19,"east",-38.07715,145.03903,1
2012-12-09,"pinkie",12,"east",-38.03608,145.07697,12
2012-12-09,"pinkie",13,"east",-38.05117,145.0788,11
2012-12-09,"pinkie",21,"east",-38.08735,145.09918,12
2012-12-09,"pinkie",23,"east",-38.14135,145.09135,12
2012-12-09,"pinkie",36,"west",-38.08647,144.62853,3
2012-12-10,"adult",13,"east",-38.05117,145.0788,1
2012-12-10,"adult",14,"east",-38.04698,145.05367,1
2012-12-10,"adult",15,"east",-38.04128,144.98372,1
2012-12-10,"adult",17,"east",-38.12388,144.94052,1
2012-12-10,"adult",19,"east",-38.07715,145.03903,2
2012-12-10,"pinkie",12,"east",-38.03608,145.07697,14
2012-12-10,"pinkie",13,"east",-38.05117,145.0788,12
2012-12-10,"pinkie",21,"east",-38.08735,145.09918,12
2012-12-10,"pinkie",23,"east",-38.14135,145.09135,12
2012-12-10,"pinkie",35,"west",-38.10157,144.43693,2
2012-12-10,"pinkie",36,"west",-38.08647,144.62853,3
2012-12-11,"adult",13,"east",-38.05117,145.0788,1
2012-12-11,"adult",14,"east",-38.04698,145.05367,5
2012-12-11,"adult",17,"east",-38.12388,144.94052,2
2012-12-11,"adult",18,"east",-38.10002,145.01185,5
2012-12-11,"adult",19,"east",-38.07715,145.03903,1
2012-12-11,"adult",30,"south",-38.22683,144.81022,1
2012-12-11,"pinkie",12,"east",-38.03608,145.07697,19
2012-12-11,"pinkie",13,"east",-38.05117,145.0788,12
2012-12-11,"pinkie",21,"east",-38.08735,145.09918,11
2012-12-11,"pinkie",23,"east",-38.14135,145.09135,11
2012-12-11,"pinkie",35,"west",-38.10157,144.43693,2
2012-12-12,"adult",12,"east",-38.03608,145.07697,2
2012-12-12,"adult",13,"east",-38.05117,145.0788,1
2012-12-12,"adult",17,"east",-38.12388,144.94052,1
2012-12-12,"adult",18,"east",-38.10002,145.01185,2
2012-12-12,"adult",19,"east",-38.07715,145.03903,1
2012-12-12,"adult",56,"east",-38.0919,144.9816833,2
2012-12-12,"pinkie",12,"east",-38.03608,145.07697,24
2012-12-12,"pinkie",13,"east",-38.05117,145.0788,14
2012-12-12,"pinkie",14,"east",-38.04698,145.05367,1
2012-12-12,"pinkie",21,"east",-38.08735,145.09918,12
2012-12-12,"pinkie",23,"east",-38.14135,145.09135,12
2012-12-13,"adult",4,"north",-37.92902,144.83612,1
2012-12-13,"adult",12,"east",-38.03608,145.07697,3
2012-12-13,"adult",13,"east",-38.05117,145.0788,2
2012-12-13,"adult",17,"east",-38.12388,144.94052,1
2012-12-13,"pinkie",12,"east",-38.03608,145.07697,22
2012-12-13,"pinkie",13,"east",-38.05117,145.0788,5
2012-12-13,"pinkie",14,"east",-38.04698,145.05367,1
2012-12-13,"pinkie",21,"east",-38.08735,145.09918,12
2012-12-13,"pinkie",23,"east",-38.14135,145.09135,10
2012-12-13,"pinkie",35,"west",-38.10157,144.43693,1
2012-12-14,"adult",12,"east",-38.03608,145.07697,1
2012-12-14,"adult",13,"east",-38.05117,145.0788,2
2012-12-14,"adult",14,"east",-38.04698,145.05367,1
2012-12-14,"adult",17,"east",-38.12388,144.94052,3
2012-12-14,"adult",19,"east",-38.07715,145.03903,1
2012-12-14,"pinkie",12,"east",-38.03608,145.07697,20
2012-12-14,"pinkie",13,"east",-38.05117,145.0788,6
2012-12-14,"pinkie",14,"east",-38.04698,145.05367,1
2012-12-14,"pinkie",21,"east",-38.08735,145.09918,12
2012-12-14,"pinkie",23,"east",-38.14135,145.09135,12
2012-12-14,"pinkie",35,"west",-38.10157,144.43693,3
2012-12-15,"adult",19,"east",-38.07715,145.03903,1
2012-12-15,"pinkie",12,"east",-38.03608,145.07697,16
2012-12-15,"pinkie",13,"east",-38.05117,145.0788,8
2012-12-15,"pinkie",14,"east",-38.04698,145.05367,1
2012-12-15,"pinkie",21,"east",-38.08735,145.09918,12
2012-12-15,"pinkie",23,"east",-38.14135,145.09135,10
2012-12-15,"pinkie",35,"west",-38.10157,144.43693,2
2012-12-16,"adult",27,"east",-38.16823,144.9593,1
2012-12-16,"pinkie",12,"east",-38.03608,145.07697,15
2012-12-16,"pinkie",13,"east",-38.05117,145.0788,12
2012-12-16,"pinkie",21,"east",-38.08735,145.09918,10
2012-12-16,"pinkie",23,"east",-38.14135,145.09135,8
2012-12-16,"pinkie",35,"west",-38.10157,144.43693,1
2012-12-17,"adult",9,"north",-38.04418,144.79383,3
2012-12-17,"adult",15,"east",-38.04128,144.98372,1
2012-12-17,"pinkie",12,"east",-38.03608,145.07697,17
2012-12-17,"pinkie",13,"east",-38.05117,145.0788,13
2012-12-17,"pinkie",21,"east",-38.08735,145.09918,12
2012-12-17,"pinkie",23,"east",-38.14135,145.09135,12
2012-12-17,"pinkie",35,"west",-38.10157,144.43693,4
2012-12-18,"adult",14,"east",-38.04698,145.05367,1
2012-12-18,"adult",27,"east",-38.16823,144.9593,1
2012-12-18,"adult",45,"south",-38.2941,144.6841,1
2012-12-18,"pinkie",12,"east",-38.03608,145.07697,20
2012-12-18,"pinkie",13,"east",-38.05117,145.0788,16
2012-12-18,"pinkie",21,"east",-38.08735,145.09918,12
2012-12-18,"pinkie",23,"east",-38.14135,145.09135,11
2012-12-18,"pinkie",35,"west",-38.10157,144.43693,3
2012-12-19,"adult",18,"east",-38.10002,145.01185,1
2012-12-19,"pinkie",12,"east",-38.03608,145.07697,19
2012-12-19,"pinkie",13,"east",-38.05117,145.0788,11
2012-12-19,"pinkie",14,"east",-38.04698,145.05367,1
2012-12-19,"pinkie",21,"east",-38.08735,145.09918,11
2012-12-19,"pinkie",23,"east",-38.14135,145.09135,11
2012-12-19,"pinkie",35,"west",-38.10157,144.43693,1
2012-12-20,"adult",18,"east",-38.10002,145.01185,2
2012-12-20,"pinkie",12,"east",-38.03608,145.07697,13
2012-12-20,"pinkie",13,"east",-38.05117,145.0788,12
2012-12-20,"pinkie",21,"east",-38.08735,145.09918,11
2012-12-20,"pinkie",23,"east",-38.14135,145.09135,11
2012-12-20,"pinkie",35,"west",-38.10157,144.43693,2
2012-12-21,"adult",17,"east",-38.12388,144.94052,2
2012-12-21,"adult",43,"south",-38.28483,144.682,1
2012-12-21,"adult",44,"south",-38.28885,144.68552,1
2012-12-21,"adult",45,"south",-38.2941,144.6841,1
2012-12-21,"pinkie",12,"east",-38.03608,145.07697,21
2012-12-21,"pinkie",13,"east",-38.05117,145.0788,12
2012-12-21,"pinkie",14,"east",-38.04698,145.05367,3
2012-12-21,"pinkie",21,"east",-38.08735,145.09918,12
2012-12-21,"pinkie",23,"east",-38.14135,145.09135,11
2012-12-21,"pinkie",35,"west",-38.10157,144.43693,1
2012-12-22,"adult",17,"east",-38.12388,144.94052,2
2012-12-22,"pinkie",9,"north",-38.04418,144.79383,1
2012-12-22,"pinkie",12,"east",-38.03608,145.07697,22
2012-12-22,"pinkie",13,"east",-38.05117,145.0788,11
2012-12-22,"pinkie",14,"east",-38.04698,145.05367,1
2012-12-22,"pinkie",21,"east",-38.08735,145.09918,12
2012-12-22,"pinkie",35,"west",-38.10157,144.43693,1
2012-12-23,"pinkie",12,"east",-38.03608,145.07697,30
2012-12-23,"pinkie",13,"east",-38.05117,145.0788,10
2012-12-23,"pinkie",14,"east",-38.04698,145.05367,2
2012-12-23,"pinkie",21,"east",-38.08735,145.09918,12
2012-12-23,"pinkie",35,"west",-38.10157,144.43693,4
2012-12-24,"adult",33,"south",-38.24655,144.71818,1
2012-12-24,"pinkie",12,"east",-38.03608,145.07697,14
2012-12-24,"pinkie",13,"east",-38.05117,145.0788,11
2012-12-24,"pinkie",14,"east",-38.04698,145.05367,2
2012-12-24,"pinkie",21,"east",-38.08735,145.09918,9
2012-12-24,"pinkie",35,"west",-38.10157,144.43693,1
2012-12-25,"adult",44,"south",-38.28885,144.68552,1
2012-12-25,"adult",45,"south",-38.2941,144.6841,1
2012-12-25,"pinkie",12,"east",-38.03608,145.07697,14
2012-12-25,"pinkie",13,"east",-38.05117,145.0788,12
2012-12-25,"pinkie",14,"east",-38.04698,145.05367,2
2012-12-25,"pinkie",19,"east",-38.07715,145.03903,1
2012-12-25,"pinkie",21,"east",-38.08735,145.09918,11
2012-12-25,"pinkie",35,"west",-38.10157,144.43693,1
2012-12-26,"adult",33,"south",-38.24655,144.71818,1
2012-12-26,"adult",44,"south",-38.28885,144.68552,1
2012-12-26,"adult",45,"south",-38.2941,144.6841,1
2012-12-26,"pinkie",12,"east",-38.03608,145.07697,18
2012-12-26,"pinkie",13,"east",-38.05117,145.0788,12
2012-12-26,"pinkie",21,"east",-38.08735,145.09918,12
2012-12-27,"adult",27,"east",-38.16823,144.9593,1
2012-12-27,"pinkie",12,"east",-38.03608,145.07697,14
2012-12-27,"pinkie",13,"east",-38.05117,145.0788,12
2012-12-27,"pinkie",14,"east",-38.04698,145.05367,1
2012-12-27,"pinkie",21,"east",-38.08735,145.09918,9
2012-12-27,"pinkie",35,"west",-38.10157,144.43693,1
2012-12-28,"pinkie",12,"east",-38.03608,145.07697,11
2012-12-28,"pinkie",13,"east",-38.05117,145.0788,12
2012-12-28,"pinkie",21,"east",-38.08735,145.09918,10
2012-12-29,"adult",44,"south",-38.28885,144.68552,1
2012-12-29,"pinkie",12,"east",-38.03608,145.07697,11
2012-12-29,"pinkie",13,"east",-38.05117,145.0788,20
2012-12-29,"pinkie",21,"east",-38.08735,145.09918,10
2012-12-29,"pinkie",35,"west",-38.10157,144.43693,2
2012-12-30,"pinkie",12,"east",-38.03608,145.07697,17
2012-12-30,"pinkie",13,"east",-38.05117,145.0788,19
2012-12-30,"pinkie",21,"east",-38.08735,145.09918,12
2012-12-30,"pinkie",35,"west",-38.10157,144.43693,1
2012-12-31,"adult",27,"east",-38.16823,144.9593,1
2012-12-31,"pinkie",12,"east",-38.03608,145.07697,18
2012-12-31,"pinkie",13,"east",-38.05117,145.0788,12
2012-12-31,"pinkie",21,"east",-38.08735,145.09918,11
2012-12-31,"pinkie",35,"west",-38.10157,144.43693,3
2013-01-01,"pinkie",12,"east",-38.03608,145.07697,17
2013-01-01,"pinkie",13,"east",-38.05117,145.0788,11
2013-01-01,"pinkie",14,"east",-38.04698,145.05367,1
2013-01-01,"pinkie",21,"east",-38.08735,145.09918,12
2013-01-01,"pinkie",35,"west",-38.10157,144.43693,2
2013-01-02,"adult",25,"east",-38.14808,145.03395,1
2013-01-02,"adult",27,"east",-38.16823,144.9593,1
2013-01-02,"pinkie",12,"east",-38.03608,145.07697,12
2013-01-02,"pinkie",13,"east",-38.05117,145.0788,5
2013-01-02,"pinkie",21,"east",-38.08735,145.09918,11
2013-01-02,"pinkie",35,"west",-38.10157,144.43693,1
2013-01-03,"adult",26,"east",-38.17358,145.03483,1
2013-01-03,"pinkie",12,"east",-38.03608,145.07697,19
2013-01-03,"pinkie",21,"east",-38.08735,145.09918,12
2013-01-04,"pinkie",12,"east",-38.03608,145.07697,21
2013-01-04,"pinkie",21,"east",-38.08735,145.09918,12
2013-01-04,"pinkie",35,"west",-38.10157,144.43693,3
2013-01-05,"pinkie",12,"east",-38.03608,145.07697,16
2013-01-05,"pinkie",17,"east",-38.12388,144.94052,5
2013-01-05,"pinkie",21,"east",-38.08735,145.09918,12
2013-01-05,"pinkie",35,"west",-38.10157,144.43693,1
2013-01-06,"pinkie",12,"east",-38.03608,145.07697,16
2013-01-06,"pinkie",17,"east",-38.12388,144.94052,3
2013-01-06,"pinkie",21,"east",-38.08735,145.09918,12
2013-01-07,"pinkie",12,"east",-38.03608,145.07697,17
2013-01-07,"pinkie",21,"east",-38.08735,145.09918,11
2013-01-08,"pinkie",12,"east",-38.03608,145.07697,12
2013-01-08,"pinkie",21,"east",-38.08735,145.09918,12
2013-01-09,"pinkie",12,"east",-38.03608,145.07697,11
2013-01-09,"pinkie",21,"east",-38.08735,145.09918,10
2013-01-09,"pinkie",35,"west",-38.10157,144.43693,1
2013-01-10,"pinkie",12,"east",-38.03608,145.07697,17
2013-01-10,"pinkie",21,"east",-38.08735,145.09918,12
2013-01-10,"pinkie",35,"west",-38.10157,144.43693,2
2013-01-11,"pinkie",12,"east",-38.03608,145.07697,17
2013-01-11,"pinkie",21,"east",-38.08735,145.09918,11
2013-01-12,"pinkie",12,"east",-38.03608,145.07697,17
2013-01-12,"pinkie",21,"east",-38.08735,145.09918,12
2013-01-12,"pinkie",35,"west",-38.10157,144.43693,1
2013-01-13,"pinkie",12,"east",-38.03608,145.07697,24
2013-01-13,"pinkie",21,"east",-38.08735,145.09918,12
2013-01-13,"pinkie",35,"west",-38.10157,144.43693,1
2013-01-14,"pinkie",12,"east",-38.03608,145.07697,21
2013-01-14,"pinkie",14,"east",-38.04698,145.05367,1
2013-01-14,"pinkie",21,"east",-38.08735,145.09918,12
2013-01-15,"pinkie",12,"east",-38.03608,145.07697,26
2013-01-15,"pinkie",21,"east",-38.08735,145.09918,12
2013-01-15,"pinkie",35,"west",-38.10157,144.43693,1
2013-01-16,"pinkie",12,"east",-38.03608,145.07697,24
2013-01-16,"pinkie",21,"east",-38.08735,145.09918,11
2013-01-16,"pinkie",35,"west",-38.10157,144.43693,1
2013-01-17,"pinkie",12,"east",-38.03608,145.07697,22
2013-01-17,"pinkie",21,"east",-38.08735,145.09918,12
2013-01-17,"pinkie",35,"west",-38.10157,144.43693,1
2013-01-18,"pinkie",12,"east",-38.03608,145.07697,17
2013-01-18,"pinkie",21,"east",-38.08735,145.09918,12
2013-01-19,"pinkie",12,"east",-38.03608,145.07697,16
2013-01-19,"pinkie",21,"east",-38.08735,145.09918,11
2013-01-20,"pinkie",12,"east",-38.03608,145.07697,13
2013-01-20,"pinkie",21,"east",-38.08735,145.09918,12
2013-01-21,"pinkie",12,"east",-38.03608,145.07697,16
2013-01-21,"pinkie",14,"east",-38.04698,145.05367,1
2013-01-21,"pinkie",21,"east",-38.08735,145.09918,11
2013-01-22,"pinkie",12,"east",-38.03608,145.07697,18
2013-01-22,"pinkie",13,"east",-38.05117,145.0788,2
2013-01-22,"pinkie",21,"east",-38.08735,145.09918,12
2013-01-22,"pinkie",35,"west",-38.10157,144.43693,1
2013-01-23,"pinkie",12,"east",-38.03608,145.07697,15
2013-01-23,"pinkie",13,"east",-38.05117,145.0788,1
2013-01-23,"pinkie",21,"east",-38.08735,145.09918,10
2013-01-24,"pinkie",11,"east",-38.00213,145.0611,1
2013-01-24,"pinkie",12,"east",-38.03608,145.07697,23
2013-01-24,"pinkie",21,"east",-38.08735,145.09918,12
2013-01-25,"pinkie",12,"east",-38.03608,145.07697,17
2013-01-25,"pinkie",21,"east",-38.08735,145.09918,11
2013-01-25,"pinkie",35,"west",-38.10157,144.43693,1
2013-01-26,"pinkie",12,"east",-38.03608,145.07697,12
2013-01-26,"pinkie",21,"east",-38.08735,145.09918,1
2013-01-26,"pinkie",35,"west",-38.10157,144.43693,1
2013-01-27,"pinkie",12,"east",-38.03608,145.07697,14
2013-01-27,"pinkie",21,"east",-38.08735,145.09918,3
2013-01-27,"pinkie",35,"west",-38.10157,144.43693,2
2013-01-28,"pinkie",12,"east",-38.03608,145.07697,14
2013-01-28,"pinkie",21,"east",-38.08735,145.09918,12
2013-01-28,"pinkie",35,"west",-38.10157,144.43693,2
2013-01-29,"pinkie",12,"east",-38.03608,145.07697,11
2013-01-29,"pinkie",21,"east",-38.08735,145.09918,9
2013-01-29,"pinkie",35,"west",-38.10157,144.43693,1
2013-01-30,"pinkie",12,"east",-38.03608,145.07697,15
2013-01-30,"pinkie",21,"east",-38.08735,145.09918,12
2013-01-30,"pinkie",35,"west",-38.10157,144.43693,2
2013-01-31,"pinkie",12,"east",-38.03608,145.07697,15
2013-01-31,"pinkie",21,"east",-38.08735,145.09918,12
2013-01-31,"pinkie",35,"west",-38.10157,144.43693,1
2013-02-01,"pinkie",12,"east",-38.03608,145.07697,12
2013-02-01,"pinkie",21,"east",-38.08735,145.09918,9
2013-02-02,"pinkie",12,"east",-38.03608,145.07697,11
2013-02-02,"pinkie",21,"east",-38.08735,145.09918,11
2013-02-02,"pinkie",35,"west",-38.10157,144.43693,1
2013-02-03,"pinkie",12,"east",-38.03608,145.07697,14
2013-02-03,"pinkie",21,"east",-38.08735,145.09918,11
2013-02-03,"pinkie",35,"west",-38.10157,144.43693,1
2013-02-04,"pinkie",12,"east",-38.03608,145.07697,10
2013-02-04,"pinkie",21,"east",-38.08735,145.09918,12
2013-02-04,"pinkie",35,"west",-38.10157,144.43693,1
2013-02-05,"pinkie",12,"east",-38.03608,145.07697,9
2013-02-05,"pinkie",21,"east",-38.08735,145.09918,11
2013-02-05,"pinkie",35,"west",-38.10157,144.43693,1
2013-02-06,"pinkie",12,"east",-38.03608,145.07697,12
2013-02-06,"pinkie",21,"east",-38.08735,145.09918,12
2013-02-07,"pinkie",12,"east",-38.03608,145.07697,13
2013-02-07,"pinkie",21,"east",-38.08735,145.09918,12
2013-02-07,"pinkie",35,"west",-38.10157,144.43693,1
2013-02-08,"pinkie",12,"east",-38.03608,145.07697,17
2013-02-08,"pinkie",21,"east",-38.08735,145.09918,11
2013-02-08,"pinkie",35,"west",-38.10157,144.43693,1
2013-02-09,"pinkie",12,"east",-38.03608,145.07697,18
2013-02-09,"pinkie",21,"east",-38.08735,145.09918,12
2013-02-09,"pinkie",35,"west",-38.10157,144.43693,1
2013-02-10,"pinkie",12,"east",-38.03608,145.07697,14
2013-02-10,"pinkie",21,"east",-38.08735,145.09918,4
2013-02-11,"pinkie",12,"east",-38.03608,145.07697,14
2013-02-11,"pinkie",35,"west",-38.10157,144.43693,1
2013-02-12,"pinkie",12,"east",-38.03608,145.07697,13
2013-02-12,"pinkie",35,"west",-38.10157,144.43693,1
2013-02-13,"pinkie",12,"east",-38.03608,145.07697,14
2013-02-14,"pinkie",12,"east",-38.03608,145.07697,19
2013-02-15,"pinkie",12,"east",-38.03608,145.07697,15
2013-02-16,"pinkie",12,"east",-38.03608,145.07697,14
2013-02-17,"pinkie",12,"east",-38.03608,145.07697,16
2013-02-18,"pinkie",12,"east",-38.03608,145.07697,18
2013-02-19,"pinkie",12,"east",-38.03608,145.07697,12
2013-02-20,"pinkie",12,"east",-38.03608,145.07697,10
2013-02-20,"pinkie",35,"west",-38.10157,144.43693,1
2013-02-21,"pinkie",12,"east",-38.03608,145.07697,12
2013-02-22,"pinkie",11,"east",-38.00213,145.0611,1
2013-02-22,"pinkie",12,"east",-38.03608,145.07697,12
2013-02-23,"pinkie",12,"east",-38.03608,145.07697,14
2013-02-24,"pinkie",12,"east",-38.03608,145.07697,14
2013-02-25,"pinkie",12,"east",-38.03608,145.07697,21
2013-02-26,"pinkie",12,"east",-38.03608,145.07697,13
2013-02-27,"pinkie",12,"east",-38.03608,145.07697,16
2013-02-28,"pinkie",12,"east",-38.03608,145.07697,11
2013-03-01,"pinkie",12,"east",-38.03608,145.07697,10
2013-03-02,"pinkie",12,"east",-38.03608,145.07697,9
2013-03-02,"pinkie",38,"west",-38.11977,144.42425,1
2013-03-03,"adult",27,"east",-38.16823,144.9593,2
2013-03-03,"pinkie",12,"east",-38.03608,145.07697,12
2013-03-04,"pinkie",12,"east",-38.03608,145.07697,13
2013-03-05,"pinkie",10,"east",-38.00345,145.0335,1
2013-03-05,"pinkie",12,"east",-38.03608,145.07697,15
2013-03-06,"pinkie",12,"east",-38.03608,145.07697,17
2013-03-07,"pinkie",12,"east",-38.03608,145.07697,14
2013-03-08,"adult",27,"east",-38.16823,144.9593,1
2013-03-08,"pinkie",12,"east",-38.03608,145.07697,17
2013-03-09,"adult",27,"east",-38.16823,144.9593,1
2013-03-09,"pinkie",10,"east",-38.00345,145.0335,1
2013-03-09,"pinkie",12,"east",-38.03608,145.07697,14
2013-03-10,"pinkie",10,"east",-38.00345,145.0335,2
2013-03-10,"pinkie",12,"east",-38.03608,145.07697,4
2013-03-11,"adult",27,"east",-38.16823,144.9593,1
2013-03-11,"pinkie",12,"east",-38.03608,145.07697,15
2013-03-11,"pinkie",13,"east",-38.05117,145.0788,7
2013-03-12,"pinkie",12,"east",-38.03608,145.07697,14
2013-03-12,"pinkie",13,"east",-38.05117,145.0788,12
2013-03-13,"pinkie",12,"east",-38.03608,145.07697,12
2013-03-13,"pinkie",13,"east",-38.05117,145.0788,12
2013-03-14,"pinkie",12,"east",-38.03608,145.07697,13
2013-03-14,"pinkie",13,"east",-38.05117,145.0788,11
2013-03-15,"pinkie",12,"east",-38.03608,145.07697,13
2013-03-15,"pinkie",13,"east",-38.05117,145.0788,12
2013-03-16,"pinkie",11,"east",-38.00213,145.0611,1
2013-03-16,"pinkie",12,"east",-38.03608,145.07697,12
2013-03-16,"pinkie",13,"east",-38.05117,145.0788,12
2013-03-17,"pinkie",11,"east",-38.00213,145.0611,1
2013-03-17,"pinkie",12,"east",-38.03608,145.07697,11
2013-03-17,"pinkie",13,"east",-38.05117,145.0788,11
2013-03-18,"pinkie",11,"east",-38.00213,145.0611,2
2013-03-18,"pinkie",12,"east",-38.03608,145.07697,10
2013-03-18,"pinkie",13,"east",-38.05117,145.0788,12
2013-03-19,"pinkie",11,"east",-38.00213,145.0611,12
2013-03-19,"pinkie",12,"east",-38.03608,145.07697,1
2013-03-19,"pinkie",13,"east",-38.05117,145.0788,11
2013-03-19,"pinkie",28,"south",-38.331,144.85912,3
2013-03-19,"pinkie",38,"west",-38.11977,144.42425,1
2013-03-20,"pinkie",11,"east",-38.00213,145.0611,6
2013-03-20,"pinkie",13,"east",-38.05117,145.0788,12
2013-03-21,"pinkie",13,"east",-38.05117,145.0788,12
2013-03-22,"pinkie",12,"east",-38.03608,145.07697,7
2013-03-22,"pinkie",13,"east",-38.05117,145.0788,12
2013-03-23,"pinkie",11,"east",-38.00213,145.0611,2
